-11532146.544889 -11584338.244271 -3821474.530916
-12092598.632987 -12162970.012333 -3834640.394060
-9200744.440312 -9237854.628818 -5471569.922911
-7600579.870300 -7685757.673180 -4560342.436455
-12501883.962767 -12547383.573343 -3834640.394060
-12191801.166179 -12260887.469481 -3828927.291619
-10011243.345878 -10042499.159002 -3763583.167525
-11485307.917901 -11548396.058620 -3815597.489549
-7964794.784940 -8007226.876714 -4739570.877958
-10432376.393395 -10690352.446779 -3794946.558996
-12480544.733909 -12463921.931645 -3838674.932887
-10974201.794636 -11018378.877270 -3798439.965441
-9671569.336266 -9713888.050234 -3740395.471940
-11124321.909746 -11366785.007340 -3807941.905840
-12706064.142621 -12929156.738141 -3838674.932887
-10523908.186721 -10641783.049047 -3779885.151522
-11914603.716890 -11992796.826772 -3819802.409623
-8581295.965325 -8641313.895651 -4586380.960550
-13249721.491029 -13602825.669930 -3841874.102061
-10745324.852322 -10864167.963867 -3777192.730994
-12769486.221865 -12920151.301880 -3838674.932887
-8101145.268308 -8119818.454506 -4896319.801881
-13602533.962429 -14302381.028755 -3841874.102061
-12427757.382465 -12530720.359690 -3828927.291619
-10636378.823120 -10701802.038444 -3765411.543421
-9258112.970780 -9312002.291578 -5471569.922911
-7902659.685332 -7924453.392526 -4886824.847329
-11430295.312334 -11539136.343336 -3794946.616007
-12404192.492235 -12881446.089587 -3808797.904017
-12211029.599596 -12342156.420684 -3821474.530916
-8163748.571571 -8191129.265255 -5088091.585157
-10016705.567642 -10043673.247789 -3751600.603591
-9221998.100167 -9274271.007862 -5278955.774076
-11015418.040989 -11107726.737593 -3794946.558996
-12952586.078922 -13155634.382900 -3821474.530916
-14486303.138861 -14456030.392085 -3841874.102061
-8138970.979880 -8215522.885498 -4896319.801881
-9955707.661697 -9973994.371551 -3730010.641395
-10492918.576896 -10535251.856869 -3759914.011088
-11596775.227549 -11729511.134049 -3798439.965441
-11094398.271753 -11145005.225698 -3787901.310457
-10070087.388433 -10169085.647958 -3762667.279349
-12907040.994158 -13645994.291810 -3808797.904017
-14035894.269478 -13975911.580839 -3819802.409623
-13590169.887568 -13893247.427937 -3845047.450752
-10604196.789162 -10682945.651665 -3751600.603591
-11675402.274434 -11688268.065063 -3795821.748025
-8111410.317472 -8183528.649216 -4452040.066713
-14115458.187738 -14342640.817037 -3842669.880701
-9862742.156266 -9909048.768382 -3721437.203561
-9278967.910461 -9345985.649115 -3665759.900769
-8433444.837551 -8512369.748800 -4358589.418225
-12601723.364990 -12744645.534899 -3801046.788305
-11088002.466335 -11158015.125756 -3763583.167525
-11488739.945556 -11586319.720293 -3777192.730994
-12958820.452338 -13590375.091433 -3795821.748025
-14118141.686423 -14040877.684234 -3808797.904017
-14587363.859781 -16575556.504689 -3835450.419391
-13666705.114940 -15765377.268998 -3794946.558996
-15765377.268998 -15495308.295979 -3794946.558996
-13958400.714864 -14273906.134535 -3828927.291619
-13057792.095225 -13120056.788223 -3825629.593672
-8133950.907623 -8155454.245872 -4688000.401032
-14045440.059738 -14220781.821459 -3845047.450752
-10646696.159691 -10691283.304250 -3740395.471940
-12702515.373603 -12767553.490637 -3763582.999289
-15279104.426777 -16914951.452263 -3835450.419391
-16914951.452263 -16614730.724221 -3835450.419391
-16614730.724221 -16689290.316167 -3835450.419391
-12771154.533379 -12937859.995478 -3815597.489549
-21962973.333192 -16292876.808335 -3835450.419391
